source_id,x_ref,y_ref,filename,flux,flux_err,mag,mag_err,snr,sky_bkg,temporal_snr
37,619.092573,169.192742,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,23186.246259,154.738269,-10.913076,0.007246,149.841707,9.647151,35.520932
38,861.541665,174.131087,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,11848.267683,112.628650,-10.184137,0.010321,105.197635,10.656317,30.230752
39,752.288649,185.149594,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,17960.037493,136.180372,-10.635768,0.008232,131.884186,7.449168,35.489998
42,984.056857,194.802823,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,13046.034921,116.866983,-10.288696,0.009726,111.631486,7.790402,30.567383
43,709.591071,197.689768,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3162.316819,59.087707,-8.750013,0.020286,53.519031,4.189472,12.913045
44,783.202627,197.475437,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,9687.579831,101.147631,-9.965538,0.011336,95.776636,6.917044,27.988459
46,1021.336599,198.855772,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3305.325497,62.538324,-8.798036,0.020542,52.852800,7.712221,11.448276
48,781.060079,218.363857,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,41468.269655,206.529857,-11.544290,0.005407,200.785835,15.104594,33.076620
49,693.721337,227.404655,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2784.091910,60.695288,-8.611709,0.023669,45.869984,11.456942,14.106253
50,730.079827,228.391431,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,78971.872270,284.028967,-12.243681,0.003905,278.041613,21.652483,33.267232
52,690.408579,240.121202,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,68788.725743,265.591022,-12.093793,0.004192,259.002451,22.279978,32.130120
53,798.536890,245.189648,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,198117.553118,448.669076,-13.242307,0.002459,441.567212,40.570336,33.275523
54,699.575507,247.488966,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5968.257853,84.871781,-9.439619,0.015439,70.320874,15.724017,20.796725
55,971.758026,250.749483,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,21456.475395,148.370056,-10.828896,0.007508,144.614594,7.094468,33.916835
57,476.093045,262.935867,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4436.383357,69.914811,-9.117573,0.017110,63.454128,5.751191,19.724505
61,523.837408,274.775367,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,11816.557403,111.110918,-10.181227,0.010209,106.349202,6.736438,30.763132
62,601.971377,274.797518,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,6768.947097,88.737732,-9.576303,0.014233,76.280371,14.074873,22.902188
63,654.947372,278.607470,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,143.227607,24.289674,-5.390067,0.184122,5.896646,5.688333,-0.556471
65,491.589729,290.376736,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3577.628236,64.745267,-8.883988,0.019648,55.256985,7.821783,18.584366
66,971.391629,296.483783,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4106.062978,68.136867,-9.033564,0.018016,60.261987,6.831817,16.719147
67,734.048937,323.039327,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3543.669012,63.444376,-8.873633,0.019438,55.854738,6.130902,15.682778
68,831.618730,323.633753,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,39729.085175,202.303263,-11.497771,0.005528,196.383808,15.247363,35.285758
69,776.776133,327.813485,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,10985.101158,107.091473,-10.102010,0.010584,102.576805,6.155891,29.259557
74,490.871494,349.623684,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,9406.426227,99.723382,-9.933562,0.011510,94.325183,6.854188,27.491106
76,620.951135,366.873331,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,7196.333721,88.084268,-9.642778,0.013289,81.698286,7.162029,25.049351
77,714.500371,367.262238,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,247809.637080,501.521558,-13.485295,0.002197,494.115623,47.291128,35.858587
80,586.172221,384.419070,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,6962.180093,86.046543,-9.606863,0.013418,80.911794,5.625521,21.288307
90,728.666796,429.458096,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2472.192112,51.978878,-8.482706,0.022827,47.561475,2.923506,10.620118
91,512.694747,435.306667,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,174619.189425,421.269133,-13.105230,0.002619,414.507439,36.268140,34.902970
93,678.107698,437.830830,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,12000.709962,114.228694,-10.198017,0.010334,105.058629,13.336986,32.134652
94,994.323599,440.576177,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,115834.629997,343.334280,-12.659596,0.003218,337.381487,26.022443,32.964149
96,587.876644,442.248962,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3289.369963,59.686870,-8.792782,0.019700,55.110445,3.477886,13.806497
97,844.084918,443.403811,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,34745.116676,189.406375,-11.352234,0.005918,183.442171,14.383257,35.039058
98,469.303013,443.346165,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2662.603615,57.417367,-8.563266,0.023412,46.372792,8.074254,12.154679
99,689.246302,446.742537,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,34220.343138,188.526502,-11.335711,0.005981,181.514762,16.830941,35.945976
100,701.171630,458.045416,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4256.843790,71.710077,-9.072719,0.018290,59.361864,11.274425,16.510437
103,502.408226,462.164632,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,49332.272065,224.788238,-11.732828,0.004947,219.461092,15.246786,35.334207
104,624.225783,467.795881,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5809.527970,79.630709,-9.410352,0.014882,72.955874,6.767546,22.144198
105,842.598499,467.433752,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,63370.774893,255.743006,-12.004723,0.004382,247.790842,25.894005,33.198749
106,959.025472,467.798575,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,34095.489168,187.364868,-11.331742,0.005966,181.973758,12.861053,35.941031
109,728.594648,506.717854,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,12906.050265,116.080498,-10.276983,0.009765,111.181900,7.240044,29.999679
110,982.451245,507.872269,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,12293.068171,115.625610,-10.224151,0.010212,106.317867,13.702775,29.503975
111,998.865836,508.470747,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,23428.379813,157.242580,-10.924356,0.007287,148.995137,16.511998,30.640847
113,800.264734,517.259629,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,9950.307464,102.708829,-9.994591,0.011207,96.878794,7.624109,27.120522
114,695.147451,533.609906,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,21644.959839,150.053169,-10.838392,0.007527,144.248602,11.089837,34.767266
115,735.996240,536.440894,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,387985.381281,627.118562,-13.972038,0.001755,618.679473,67.383771,37.211708
116,556.986903,545.326144,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,8024.609215,92.023025,-9.761060,0.012450,87.202189,5.648446,26.527574
118,490.717961,554.914957,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2500.490163,54.520388,-8.495063,0.023672,45.863397,6.009468,10.720318
120,591.132364,565.463092,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2718.923199,57.052120,-8.585992,0.022782,47.656831,6.824833,9.483848
121,598.795626,566.307381,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3812.773855,67.344797,-8.953103,0.019177,56.615715,9.199765,15.572088
127,559.995377,603.186712,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,15511.220534,126.676010,-10.476615,0.008867,122.447972,6.819357,31.977026
129,625.151185,608.589160,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5725.023016,80.259728,-9.394443,0.015221,71.331204,9.124047,21.204629
131,562.969877,622.295466,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2264.259863,50.477420,-8.387316,0.024204,44.856885,3.612309,7.499083
136,624.762207,663.663230,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,338012.387343,585.469457,-13.822332,0.001881,577.335647,60.632907,35.766197
139,752.616559,679.204746,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4297.941962,68.392019,-9.083151,0.017276,62.842741,4.832279,16.053877
142,556.862636,699.810853,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3569.302584,68.537706,-8.881458,0.020848,52.077940,14.363601,14.653830
143,548.416241,708.470547,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,11849.103311,112.321470,-10.184214,0.010292,105.492773,9.765865,34.332634
144,867.534533,708.067848,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,122459.042096,353.360907,-12.719977,0.003133,346.555150,30.619989,33.457908
147,474.579304,721.118435,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,8334.255317,93.711819,-9.802167,0.012208,88.934943,5.699653,27.754673
148,636.329879,730.614106,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,19428.472146,141.411154,-10.721097,0.007902,137.389956,7.240178,36.916647
158,895.933694,787.631681,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,7089.079540,88.926064,-9.626475,0.013619,79.718804,10.424845,27.533406
159,903.505113,789.274386,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,6175.218524,83.710004,-9.476631,0.014718,73.769182,10.595216,24.367595
160,596.654366,791.134479,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5617.214206,80.020451,-9.373802,0.015466,70.197232,10.008407,16.723134
162,600.060773,802.913741,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5765.642978,80.813868,-9.402119,0.015218,71.344723,9.743316,19.947202
164,721.182150,812.275056,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,7917.053732,90.406937,-9.746409,0.012398,87.571308,3.264083,24.820697
165,721.172688,812.632289,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,7914.818702,90.394575,-9.746102,0.012400,87.558559,3.264083,24.645710
167,884.570110,839.818923,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,26710.002496,166.189569,-11.066685,0.006755,160.720090,11.573371,33.709347
168,840.205199,848.419088,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,22363.068131,152.563385,-10.873828,0.007407,146.582145,11.618544,34.175653
169,536.352992,857.679117,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,6105.826694,80.593015,-9.464361,0.014331,75.761239,4.958089,21.547846
170,477.678252,861.365206,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5803.045687,80.438630,-9.409140,0.015049,72.142523,8.496678,21.292599
26,927.872584,110.366658,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4373.045099,67.763017,-9.101960,0.016824,64.534392,2.785612,18.417756
28,880.774087,114.162490,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,211103.976494,463.185258,-13.311241,0.002382,455.765750,43.756237,32.544735
33,661.146847,140.675554,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3414.130556,62.581909,-8.833200,0.019901,54.554593,6.396307,13.471763
35,920.147012,150.744441,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,8511.723926,94.778545,-9.825044,0.012089,89.806442,6.000125,27.880577
36,602.787340,156.858526,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,6249.935006,82.921162,-9.489689,0.014405,75.372015,7.970276,23.985381
37,619.092573,169.192742,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,23750.864197,156.224351,-10.939199,0.007141,152.030488,8.342056,35.520932
38,861.541665,174.131087,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,11689.128258,109.949812,-10.169455,0.010212,106.313309,5.090830,30.230752
39,752.288649,185.149594,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,17893.335891,135.266273,-10.631728,0.008207,132.282316,5.139161,35.489998
42,984.056857,194.802823,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,13315.483521,116.574137,-10.310892,0.009505,114.223308,3.489260,30.567383
43,709.591071,197.689768,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3274.716068,57.649014,-8.787934,0.019113,56.804372,0.619976,12.913045
44,783.202627,197.475437,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,9563.320843,100.263201,-9.951522,0.011383,95.382162,6.231089,27.988459
46,1021.336599,198.855772,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3268.443209,63.716934,-8.785852,0.021165,51.296304,10.076475,11.448276
48,781.060079,218.363857,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,41607.971982,206.541885,-11.547941,0.005389,201.450529,13.389108,33.076620
49,693.721337,227.404655,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3507.351805,67.397648,-8.862448,0.020863,52.039676,13.179190,14.106253
50,730.079827,228.391431,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,79919.678359,285.096805,-12.256634,0.003873,280.324707,17.322550,33.267232
52,690.408579,240.121202,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,69603.428155,267.089930,-12.106577,0.004166,260.599222,22.072915,32.130120
53,798.536890,245.189648,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,197674.478804,448.472011,-13.239877,0.002463,440.773279,43.960702,33.275523
54,699.575507,247.488966,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5364.762742,83.971934,-9.323876,0.016994,63.887569,21.473477,20.796725
55,971.758026,250.749483,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,21087.810718,147.553769,-10.810079,0.007597,142.916110,8.712831,33.916835
57,476.093045,262.935867,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4451.464006,68.483710,-9.121257,0.016703,65.000334,3.037371,19.724505
61,523.837408,274.775367,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,11181.801047,109.387609,-10.121279,0.010621,102.221825,9.980262,30.763132
62,601.971377,274.797518,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,6912.352979,87.624349,-9.599065,0.013763,78.886212,9.748859,22.902188
63,654.947372,278.607470,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,-37.644413,16.877259,,,-2.230481,3.147416,-0.556471
65,491.589729,290.376736,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3771.470722,65.648758,-8.941277,0.018898,57.449232,6.853705,18.584366
66,971.391629,296.483783,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4635.611804,71.334944,-9.165268,0.016707,64.983745,5.768570,16.719147
67,734.048937,323.039327,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,3582.829446,61.977613,-8.885565,0.018781,57.808445,3.289988,15.682778
68,831.618730,323.633753,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,39482.525951,201.508883,-11.491012,0.005541,195.934419,14.302352,35.285758
69,776.776133,327.813485,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,11167.856417,107.848783,-10.119925,0.010485,103.551065,5.901512,29.259557
74,490.871494,349.623684,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,8534.102239,97.073226,-9.827895,0.012350,87.914068,11.320487,27.491106
76,620.951135,366.873331,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,7260.419838,88.588248,-9.652404,0.013247,81.956919,7.479745,25.049351
77,714.500371,367.262238,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,247408.744115,501.378622,-13.483538,0.002200,493.456908,50.570249,35.858587
80,586.172221,384.419070,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,6616.328029,84.707502,-9.551543,0.013900,78.107934,7.117828,21.288307
90,728.666796,429.458096,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2369.861120,51.418590,-8.436807,0.023556,46.089578,3.488808,10.620118
91,512.694747,435.306667,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,174798.816962,421.360976,-13.106346,0.002617,414.843393,34.966412,34.902970
93,678.107698,437.830830,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,12370.110028,115.179996,-10.230934,0.010109,107.398076,11.412320,32.134652
94,994.323599,440.576177,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,116218.630975,344.056051,-12.663189,0.003214,337.789819,27.450217,32.964149
96,587.876644,442.248962,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2937.890885,56.083821,-8.670089,0.020726,52.383928,2.642025,13.806497
97,844.084918,443.403811,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,35184.831737,190.451873,-11.365889,0.005877,184.743952,13.841186,35.039058
98,469.303013,443.346165,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2778.360919,58.347691,-8.609472,0.022801,47.617325,7.971652,12.154679
99,689.246302,446.742537,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,34353.589898,188.445503,-11.339930,0.005956,182.299865,14.745614,35.945976
100,701.171630,458.045416,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,4697.390448,75.283304,-9.179642,0.017400,62.396178,12.352785,16.510437
103,502.408226,462.164632,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,49967.025268,225.792556,-11.746709,0.004906,221.296158,12.926604,35.334207
104,624.225783,467.795881,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,5818.492307,79.490490,-9.412026,0.014833,73.197339,6.369325,22.144198
105,842.598499,467.433752,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,64332.958544,256.555626,-12.021084,0.004330,250.756374,18.943652,33.198749
106,959.025472,467.798575,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,33966.225240,187.141542,-11.327618,0.005982,181.500189,13.441992,35.941031
109,728.594648,506.717854,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,12636.050485,115.116518,-10.254028,0.009891,109.767484,7.840128,29.999679
110,982.451245,507.872269,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,12064.127820,113.694526,-10.203740,0.010232,106.110015,10.979366,29.503975
111,998.865836,508.470747,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,23673.882243,157.598495,-10.935674,0.007228,150.216423,14.812914,30.640847
113,800.264734,517.259629,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,9538.354274,101.223990,-9.948684,0.011522,94.230175,9.013795,27.120522
114,695.147451,533.609906,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,22023.793301,150.586268,-10.857230,0.007423,146.253663,8.307007,34.767266
115,735.996240,536.440894,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,388423.265655,627.652208,-13.973263,0.001754,618.851110,70.334121,37.211708
